"player_id","player_name","match_type","event","grade","start_date","end_date","status","current_round","points_override","source_url","notes"
"bohodistyi-hrihorii","Bohodistyi Hrihorii","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"bohodistyi-hrihorii","Bohodistyi Hrihorii","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"carina-calancea","CARINA CALANCEA","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"caroline-anamaria-ciobotaru","Caroline Anamaria Ciobotaru","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"caroline-anamaria-ciobotaru","Caroline Anamaria Ciobotaru","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"cassandra-postica","Cassandra Postica","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"changpu-zhai","Changpu Zhai","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"codrin-apostu-efremov","Codrin Apostu-Efremov","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"codrin-apostu-efremov","Codrin Apostu-Efremov","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"cristian-cretu","Cristian Cretu","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"dandan-jian","Dandan Jian","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q3","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"daria-juravliova","Daria Juravliova","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"daria-juravliova","Daria Juravliova","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"david-ioan-arcip","David Ioan Arcip","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","SF","0","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"david-ioan-arcip","David Ioan Arcip","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"david-popusoi","David Popusoi","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"delia-maria-loghin","DELIA MARIA LOGHIN","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","QF","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"delia-maria-loghin","DELIA MARIA LOGHIN","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"denis-andreas-sumedrea","Denis Andreas Sumedrea","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"denis-stratulat","Denis Stratulat","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"dmytro-bespalyi","Dmytro Bespalyi","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q3","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"elisa-andreea-cucu","Elisa Andreea Cucu","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"elisa-andreea-cucu","Elisa Andreea Cucu","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"eva-iurina","Eva Iurina","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","SF","0","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"eva-iurina","Eva Iurina","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"evelina-ioana-bichir","Evelina Ioana Bichir","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"evelina-ioana-bichir","Evelina Ioana Bichir","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"evelyne-andreea-harabagiu","Evelyne-Andreea Harabagiu","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"florent-clijmans","Florent Clijmans","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"florent-clijmans","Florent Clijmans","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"florin-robert-pantelimon","Florin Robert Pantelimon","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"florin-robert-pantelimon","Florin Robert Pantelimon","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"gabriel-baciu","Gabriel Baciu","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"gabriela-iordachescu","Gabriela Iordachescu","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"irina-zaicenco","Irina Zaicenco","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"kai-miller","Kai Miller","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"kirill-chystikov","Kirill Chystikov","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"leonardo-cicchinelli","Leonardo Cicchinelli","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"leonardo-cicchinelli","Leonardo Cicchinelli","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"loris-da-silva","Loris Da Silva","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"luca-daraban","LUCA DARABAN","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"luca-daraban","LUCA DARABAN","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"madalina-ulianovschi","Madalina Ulianovschi","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"madalina-ulianovschi","Madalina Ulianovschi","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"margarita-iliina","Margarita Iliina","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"maria-iustina-cheibas","Maria-Iustina Cheibas","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"maria-iustina-cheibas","Maria-Iustina Cheibas","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"mark-vainberg","Mark Vainberg","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"mark-vainberg","Mark Vainberg","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"maxim-tolchev","Maxim Tolchev","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"maxim-tolchev","Maxim Tolchev","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"milena-zanoci","Milena Zanoci","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"milena-zanoci","Milena Zanoci","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q3","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"natalia-drobca","Natalia Drobca","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"natalia-drobca","Natalia Drobca","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"nathan-baldrey","Nathan Baldrey","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"nathan-baldrey","Nathan Baldrey","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"nichita-condratiuc","Nichita Condratiuc","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"nicolae-geanta","Nicolae Geanta","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"nicolai-florinta","Nicolai Florinta","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"polina-chiriac","Polina Chiriac","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q3","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"rafael-gheorghe-marin","Rafael Gheorghe Marin","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","SF","0","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"rafael-gheorghe-marin","Rafael Gheorghe Marin","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"rares-alexandru-miron","Rares Alexandru Miron","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"rares-alexandru-miron","Rares Alexandru Miron","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"romina-hincu","Romina Hincu","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","SF","0","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"romina-hincu","Romina Hincu","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"ruohan-yang","Ruohan Yang","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","QF","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"ruohan-yang","Ruohan Yang","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R16","0","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: bye encontrado; atleta avancou sem pontuar."
"samuel-sykora","Samuel Sykora","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"samuel-sykora","Samuel Sykora","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"stefan-bordeianu","Stefan Bordeianu","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"stefan-chindris","Stefan Chindris","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"stefan-chindris","Stefan Chindris","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q3","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"teodora-bordeianu","Teodora Bordeianu","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"tristan-ducros","TRISTAN DUCROS","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","QF","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"tristan-ducros","TRISTAN DUCROS","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"tudor-george-petroiu","TUDOR-GEORGE PETROIU","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"tudor-george-petroiu","TUDOR-GEORGE PETROIU","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q2","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"valeria-ifodi","Valeria Ifodi","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"valeria-ifodi","Valeria Ifodi","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"vanessa-beceru","VANESSA BECERU","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"vanessa-beceru","VANESSA BECERU","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"vasilisa-zarecinaia","Vasilisa Zarecinaia","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"vasilisa-zarecinaia","Vasilisa Zarecinaia","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"vincent-terekhin","Vincent Terekhin","Doubles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R32","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"vincent-terekhin","Vincent Terekhin","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Ativo","R64","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"vladimir-artiomenco","Vladimir Artiomenco","Singles","J30 Vadul lui Voda","J30","2026-05-25","2026-05-31","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j30-vadul-lui-voda/mda/2026/j-j30-mda-2026-003/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
